memberId,Location,Gender,Age,Height,Size,Clothing Style,Number of Items Purchased,Variety and Selection of Sizes,Satisfaction,Likelihood to Recommend,Overall Experience
a59ada28-2725-4663-a4a8-ac4601225082,Big Apple Boutique,other,25 to 34,5-foot-4 to 5-foot-7,XS,preppy,2,4,9,4,
0d5db0d7-c1da-463c-a4d9-ac4601225082,Pacific Style Spot,other,55 to 64,5-foot-8 to 5-foot-11,M,casual wear,8,2,10,1,
87daed73-728f-4d76-a56e-ac4601225082,Big Apple Boutique,transgender,35 to 44,6-foot to 6-foot-3,XL,preppy,8,3,9,9,
6cbc15fd-9780-4680-a5b3-ac4601225082,Golden State Boutique,transgender,25 to 34,5 feet to 5-foot-3,S,oversized,10,5,4,1,
39b264f0-a5d4-4a5d-a5c4-ac4601225082,Online,other,45 to 54,5 feet to 5-foot-3,XL,street wear,4,7,9,10,
a3089074-1f12-4d78-a5ef-ac4601225082,Atlantic Avenue Apparel,female,55 to 64,5 feet to 5-foot-3,XL,preppy,5,2,6,2,
d221c7fd-8b7e-420a-a622-ac4601225082,Big Apple Boutique,transgender,65+,5 feet to 5-foot-3,L,preppy,7,8,2,1,
34e49927-fab5-416e-a643-ac4601225082,Online,other,55 to 64,5 feet to 5-foot-3,L,oversized,4,3,9,1,
bf059b6f-bd73-4474-a722-ac4601225082,Pacific Style Spot,other,45 to 54,Less than 5 feet,XS,preppy,10,10,5,6,
dc7dd71b-f806-45c9-a875-ac4601225082,Big Apple Boutique,transgender,55 to 64,5 feet to 5-foot-3,S,oversized,8,1,7,6,
98805bb6-2243-4b28-a88d-ac4601225082,Big Apple Boutique,other,35 to 44,5-foot-4 to 5-foot-7,XS,street wear,2,1,3,8,
b04b3909-4ab6-4eae-a95b-ac4601225082,Atlantic Avenue Apparel,other,35 to 44,5-foot-8 to 5-foot-11,XL,sports wear,9,9,5,4,
b08e9f22-d673-4500-aa5f-ac4601225082,Pacific Style Spot,male,35 to 44,5-foot-4 to 5-foot-7,XL,oversized,9,5,8,2,
353ffcab-cc39-432f-abbd-ac4601225082,Golden State Boutique,male,45 to 54,5-foot-8 to 5-foot-11,L,preppy,8,8,4,9,
aee49a90-760e-45a3-ac4c-ac4601225082,Online,female,25 to 34,5 feet to 5-foot-3,S,street wear,8,8,0,1,
a09cdfb1-a57c-406b-ae43-ac4601225082,Golden State Boutique,transgender,65+,6-foot-4 +,M,casual wear,7,9,10,1,
11e3b7ab-8c47-45ea-ae90-ac4601225082,Golden State Boutique,female,45 to 54,6-foot-4 +,M,street wear,8,9,8,9,
3b7cbe32-994f-4248-aed0-ac4601225082,Big Apple Boutique,transgender,65+,5-foot-4 to 5-foot-7,M,casual wear,6,9,5,3,
2c3be2ba-4f8b-45dd-aed7-ac4601225082,Atlantic Avenue Apparel,female,55 to 64,Less than 5 feet,S,street wear,5,7,10,9,
ab286fc3-0524-4086-af1b-ac4601225082,Golden State Boutique,female,35 to 44,6-foot-4 +,L,sports wear,6,8,7,9,
3ebc1f3e-a013-4778-b063-ac4601225082,Online,male,35 to 44,6-foot to 6-foot-3,XL,sports wear,3,4,5,2,
7a95e286-025b-4911-b0a7-ac4601225082,Atlantic Avenue Apparel,transgender,18 to 24,6-foot to 6-foot-3,XL,street wear,5,6,9,6,
0acafa4f-3d4c-421c-b0e0-ac4601225082,Atlantic Avenue Apparel,other,45 to 54,6-foot to 6-foot-3,M,preppy,7,10,5,8,
5bd132bd-924a-4577-b10b-ac4601225082,Atlantic Avenue Apparel,male,45 to 54,5 feet to 5-foot-3,M,oversized,2,10,4,6,
f83148b1-4e72-46ac-b12e-ac4601225082,Pacific Style Spot,transgender,25 to 34,5 feet to 5-foot-3,M,sports wear,10,2,4,0,
b4586cf6-c98e-4e13-b143-ac4601225082,Online,transgender,18 to 24,5-foot-4 to 5-foot-7,S,casual wear,7,8,6,2,
ff6a50d2-297b-43d8-b15e-ac4601225082,Atlantic Avenue Apparel,other,55 to 64,5-foot-4 to 5-foot-7,M,casual wear,2,8,6,10,
e4ac0bb7-4fbe-48b4-b2b6-ac4601225082,Big Apple Boutique,male,35 to 44,5-foot-8 to 5-foot-11,XS,casual wear,1,7,5,10,
b313c0f1-b464-4991-b3b3-ac4601225082,Pacific Style Spot,male,18 to 24,5-foot-4 to 5-foot-7,XS,oversized,4,0,0,6,
62fe1d38-cbbe-4792-b420-ac4601225082,Big Apple Boutique,other,55 to 64,6-foot to 6-foot-3,S,oversized,3,4,0,5,
ce5e1163-b745-480e-b4d2-ac4601225082,Golden State Boutique,transgender,35 to 44,5 feet to 5-foot-3,XS,preppy,10,5,3,8,
5ec1c7db-e6a6-43f7-b54b-ac4601225082,Golden State Boutique,other,45 to 54,6-foot-4 +,XS,sports wear,1,0,6,4,
a3550e01-bf8f-4013-b68d-ac4601225082,Big Apple Boutique,male,55 to 64,6-foot to 6-foot-3,S,oversized,6,7,9,3,
f8c32597-c353-4675-b6da-ac4601225082,Online,female,55 to 64,5-foot-8 to 5-foot-11,M,street wear,2,8,2,8,
89e74d48-238d-4fc7-b6f9-ac4601225082,Big Apple Boutique,male,55 to 64,6-foot-4 +,XL,preppy,10,8,7,3,
ca8a679f-a0c5-4b8e-b791-ac4601225082,Atlantic Avenue Apparel,male,18 to 24,5-foot-8 to 5-foot-11,M,preppy,4,3,9,4,
eb63f5d8-616e-4623-b7aa-ac4601225082,Golden State Boutique,transgender,65+,5-foot-8 to 5-foot-11,M,street wear,7,7,7,6,
57150e2b-2b41-4008-b96d-ac4601225082,Atlantic Avenue Apparel,female,65+,5-foot-8 to 5-foot-11,XS,sports wear,4,6,10,2,
43e51421-62a1-4e4c-b993-ac4601225082,Big Apple Boutique,other,55 to 64,5 feet to 5-foot-3,M,sports wear,8,6,0,9,
84160831-edf3-45ec-b996-ac4601225082,Golden State Boutique,female,65+,Less than 5 feet,S,sports wear,10,0,10,1,
24361c4e-eb3f-4d35-b9d7-ac4601225082,Big Apple Boutique,female,25 to 34,6-foot to 6-foot-3,S,casual wear,9,4,1,0,
4b31bbde-5dd3-48ea-ba64-ac4601225082,Atlantic Avenue Apparel,transgender,45 to 54,6-foot-4 +,XL,sports wear,6,4,8,1,
8cac596f-c307-4aaa-bad0-ac4601225082,Big Apple Boutique,male,65+,5 feet to 5-foot-3,XS,street wear,1,6,3,3,
bcea5a43-1618-4cdf-bb74-ac4601225082,Pacific Style Spot,transgender,35 to 44,5-foot-4 to 5-foot-7,S,oversized,10,3,4,7,
8aa6ed81-b14c-46ba-bbb0-ac4601225082,Pacific Style Spot,transgender,55 to 64,5-foot-4 to 5-foot-7,S,preppy,6,8,8,6,
e09ec7bd-e13a-443b-bcfc-ac4601225082,Golden State Boutique,female,65+,5-foot-8 to 5-foot-11,S,preppy,10,7,7,0,
ae7eee4c-0d70-4760-bdf7-ac4601225082,Pacific Style Spot,female,18 to 24,5-foot-8 to 5-foot-11,XL,oversized,2,6,0,0,
c5dbd3c3-38e2-4a66-bf0e-ac4601225082,Online,male,35 to 44,Less than 5 feet,S,casual wear,7,0,7,5,
9a8153df-fda2-4a09-bf15-ac4601225082,Big Apple Boutique,male,45 to 54,5 feet to 5-foot-3,XL,preppy,2,8,3,10,
41d79e09-c1cc-4904-bf1e-ac4601225082,Atlantic Avenue Apparel,female,45 to 54,6-foot-4 +,L,preppy,6,0,7,2,
7d307443-fdc4-49e9-bf4a-ac4601225082,Golden State Boutique,female,35 to 44,Less than 5 feet,M,street wear,10,1,6,7,
57c84f7d-d688-4498-bf78-ac4601225082,Pacific Style Spot,male,18 to 24,5 feet to 5-foot-3,M,street wear,2,1,0,6,
05ad3db5-e4cb-4585-bf8a-ac4601225082,Atlantic Avenue Apparel,transgender,25 to 34,5 feet to 5-foot-3,XS,preppy,7,9,0,5,
02a71617-4886-4cf7-bf96-ac4601225082,Golden State Boutique,female,18 to 24,6-foot-4 +,M,street wear,9,10,5,3,
4b4e38f9-62b5-4756-bfe4-ac4601225082,Online,female,25 to 34,6-foot-4 +,XS,oversized,7,9,9,5,
b5f9f0b2-ed4a-4e68-8326-ac4601225087,Atlantic Avenue Apparel,female,65+,6-foot to 6-foot-3,S,preppy,9,10,9,10,
de9ab0b1-0c9e-47e1-86ad-ac4601225087,Big Apple Boutique,male,25 to 34,5 feet to 5-foot-3,XS,preppy,7,4,5,2,
571fe0df-48e2-45bb-8872-ac4601225087,Golden State Boutique,transgender,18 to 24,5-foot-8 to 5-foot-11,XS,oversized,4,3,8,7,
b33be81d-84b9-432f-8ee1-ac4601225087,Golden State Boutique,other,55 to 64,6-foot-4 +,S,oversized,3,0,2,3,
7ed36a7c-0c71-4ad9-93dd-ac4601225087,Pacific Style Spot,other,55 to 64,5-foot-4 to 5-foot-7,S,sports wear,1,4,6,7,
248f5545-d5ae-437a-99f0-ac4601225087,Atlantic Avenue Apparel,other,55 to 64,6-foot-4 +,M,preppy,7,2,4,6,
827d7cd2-4804-4c97-a0cb-ac4601225087,Big Apple Boutique,other,65+,6-foot-4 +,XL,oversized,2,10,3,1,
55091da0-431d-49c5-a459-ac4601225087,Pacific Style Spot,other,55 to 64,5-foot-4 to 5-foot-7,XL,oversized,10,1,4,6,
eca37861-7bb2-4868-b0da-ac4601225087,Atlantic Avenue Apparel,male,65+,5-foot-8 to 5-foot-11,XS,preppy,10,2,10,4,
9f623ea0-30ce-4ae6-ba0d-ac4601225087,Big Apple Boutique,male,25 to 34,Less than 5 feet,L,preppy,8,10,9,5,
2faec284-b961-4e38-bbb9-ac4601225087,Online,transgender,18 to 24,6-foot to 6-foot-3,S,oversized,10,8,6,0,
4e2c8713-15f3-4341-bdc7-ac4601225087,Golden State Boutique,male,35 to 44,5-foot-8 to 5-foot-11,S,preppy,3,9,3,0,
c0d51fad-683b-4606-bf84-ac4601225087,Online,male,35 to 44,6-foot to 6-foot-3,M,sports wear,6,5,9,10,
6a3fd0d1-8f02-43ff-8057-ac4601225088,Online,other,55 to 64,Less than 5 feet,L,sports wear,10,7,2,3,
ecb72a32-2776-451d-80e8-ac4601225088,Atlantic Avenue Apparel,female,45 to 54,5 feet to 5-foot-3,L,oversized,4,10,2,7,
cbfd903b-2007-4855-819e-ac4601225088,Golden State Boutique,female,65+,Less than 5 feet,L,oversized,2,5,2,0,
4f50042d-ba1f-4f86-8249-ac4601225088,Big Apple Boutique,female,35 to 44,5 feet to 5-foot-3,XS,preppy,3,4,1,8,
a2657f80-5f65-4458-83d5-ac4601225088,Golden State Boutique,other,65+,5 feet to 5-foot-3,M,casual wear,9,4,0,7,
2d7a0445-0ad9-4d74-83f5-ac4601225088,Big Apple Boutique,other,65+,Less than 5 feet,S,oversized,2,0,8,3,
2da8eb1e-7ab0-488f-8550-ac4601225088,Online,female,25 to 34,5-foot-4 to 5-foot-7,XL,casual wear,4,1,1,1,
b7d5e4fb-17f4-4c98-8616-ac4601225088,Online,other,45 to 54,6-foot-4 +,XS,street wear,9,10,1,8,
2511d332-dae1-48fe-869b-ac4601225088,Pacific Style Spot,male,25 to 34,5-foot-8 to 5-foot-11,S,sports wear,2,0,1,3,
faf9c633-e78a-4a71-86a9-ac4601225088,Online,transgender,55 to 64,6-foot to 6-foot-3,L,oversized,2,7,9,4,
389c1120-2d6a-4a45-86be-ac4601225088,Big Apple Boutique,transgender,55 to 64,5 feet to 5-foot-3,XS,sports wear,9,1,3,0,
712333ab-d5c4-4b55-86cb-ac4601225088,Golden State Boutique,male,65+,5-foot-8 to 5-foot-11,XL,oversized,6,3,7,9,
5f41631b-faf2-4ac1-8904-ac4601225088,Atlantic Avenue Apparel,female,45 to 54,6-foot-4 +,S,sports wear,8,4,9,3,
04e15862-0da8-4423-897b-ac4601225088,Big Apple Boutique,transgender,35 to 44,6-foot to 6-foot-3,L,oversized,7,1,7,9,
3bf502ca-fdda-479b-89f6-ac4601225088,Golden State Boutique,transgender,45 to 54,5-foot-4 to 5-foot-7,M,sports wear,9,7,7,6,
1974ec13-d487-4806-8a80-ac4601225088,Atlantic Avenue Apparel,transgender,18 to 24,6-foot to 6-foot-3,XL,sports wear,2,2,8,9,
7b9882fe-aa0b-48e6-8b63-ac4601225088,Big Apple Boutique,other,25 to 34,5 feet to 5-foot-3,L,street wear,2,6,5,10,
f35f5087-bc09-45aa-8c48-ac4601225088,Atlantic Avenue Apparel,other,35 to 44,5-foot-8 to 5-foot-11,XL,oversized,1,1,3,3,
009218d0-3ed5-4c56-8d0f-ac4601225088,Pacific Style Spot,male,65+,5-foot-8 to 5-foot-11,XS,preppy,8,1,1,6,
fa790249-e8b1-47ba-8d4c-ac4601225088,Online,other,65+,5-foot-4 to 5-foot-7,L,oversized,2,7,10,7,
561ee527-fe93-49ff-8dab-ac4601225088,Big Apple Boutique,other,45 to 54,6-foot-4 +,S,oversized,9,2,0,8,
4c4b7f36-ef16-4cd2-8e23-ac4601225088,Atlantic Avenue Apparel,male,65+,6-foot to 6-foot-3,XS,casual wear,8,4,9,8,
ec681dbc-f39b-461e-8e62-ac4601225088,Big Apple Boutique,female,65+,Less than 5 feet,M,preppy,3,2,0,7,
2bb4806b-83ce-4ed9-8f14-ac4601225088,Atlantic Avenue Apparel,female,25 to 34,Less than 5 feet,M,casual wear,3,3,7,4,
1db472b4-3506-40c4-8f19-ac4601225088,Pacific Style Spot,female,35 to 44,5-foot-8 to 5-foot-11,S,sports wear,10,9,2,10,
e7964c81-b244-4803-9000-ac4601225088,Big Apple Boutique,transgender,35 to 44,6-foot-4 +,S,street wear,9,7,2,2,
1eb13fd3-6b24-49b9-905d-ac4601225088,Pacific Style Spot,other,55 to 64,5-foot-8 to 5-foot-11,M,street wear,9,0,8,2,
63bda327-6170-4744-9132-ac4601225088,Big Apple Boutique,female,55 to 64,Less than 5 feet,M,preppy,10,2,0,0,
c75affa2-2004-47d8-9189-ac4601225088,Golden State Boutique,transgender,55 to 64,6-foot-4 +,M,preppy,10,8,6,2,
f9ff0173-a19a-4bdd-92e7-ac4601225088,Big Apple Boutique,transgender,35 to 44,5 feet to 5-foot-3,XL,casual wear,8,9,1,2,
d9233b18-f688-4dec-94eb-ac4601225088,Golden State Boutique,male,55 to 64,5-foot-4 to 5-foot-7,M,sports wear,9,6,10,7,
8cec6c9a-c11a-497c-9566-ac4601225088,Atlantic Avenue Apparel,transgender,18 to 24,5-foot-8 to 5-foot-11,XL,preppy,6,1,1,9,
c277ad6d-3d75-4320-95e7-ac4601225088,Pacific Style Spot,male,55 to 64,6-foot-4 +,S,preppy,10,2,8,2,
28b6d5c6-53c7-4b69-974f-ac4601225088,Online,female,25 to 34,5-foot-4 to 5-foot-7,XS,casual wear,3,2,0,2,
cc74b4fb-341b-4b8f-9863-ac4601225088,Big Apple Boutique,other,55 to 64,5 feet to 5-foot-3,S,oversized,10,5,1,4,
69df46c7-4a40-4e2c-987a-ac4601225088,Pacific Style Spot,other,55 to 64,5-foot-4 to 5-foot-7,XL,casual wear,8,6,6,2,
d891e82d-4c78-4e0d-98b8-ac4601225088,Atlantic Avenue Apparel,male,45 to 54,5 feet to 5-foot-3,XS,oversized,10,8,1,1,
c6b68112-c52c-4a5d-9945-ac4601225088,Atlantic Avenue Apparel,female,25 to 34,5-foot-4 to 5-foot-7,M,street wear,3,4,0,10,
d0ba57b5-514c-4169-99b1-ac4601225088,Golden State Boutique,transgender,65+,5 feet to 5-foot-3,XS,preppy,6,0,2,10,
a09ed0ae-b324-44b1-9b15-ac4601225088,Online,transgender,35 to 44,5 feet to 5-foot-3,XS,street wear,10,7,4,4,
29b5aa40-6c7b-456f-9b73-ac4601225088,Online,male,35 to 44,Less than 5 feet,XL,sports wear,10,8,10,0,
8f78a313-4342-4d9e-9bb9-ac4601225088,Online,male,35 to 44,Less than 5 feet,XL,casual wear,8,0,1,4,
7f4c531a-0954-4cbe-9bcd-ac4601225088,Big Apple Boutique,female,18 to 24,5-foot-8 to 5-foot-11,S,oversized,10,0,4,0,
2457f1e6-91ec-4c1a-9c53-ac4601225088,Pacific Style Spot,female,45 to 54,6-foot to 6-foot-3,M,casual wear,9,4,5,10,
819e01a6-0eaf-498d-9c7e-ac4601225088,Golden State Boutique,other,35 to 44,5 feet to 5-foot-3,M,preppy,6,2,7,7,
0c1ff396-f4aa-4b29-9c9b-ac4601225088,Golden State Boutique,transgender,25 to 34,5-foot-8 to 5-foot-11,M,casual wear,2,5,0,3,
18a8bc42-ed33-43a4-9d15-ac4601225088,Atlantic Avenue Apparel,female,35 to 44,6-foot to 6-foot-3,S,casual wear,8,10,8,9,
669c9dc0-b1e1-4d35-9d85-ac4601225088,Big Apple Boutique,transgender,65+,5-foot-4 to 5-foot-7,L,sports wear,6,9,3,5,
ec896fa5-78e5-492f-9e11-ac4601225088,Golden State Boutique,other,25 to 34,5 feet to 5-foot-3,XS,sports wear,9,4,2,2,
47756e97-f630-4d8e-9e7f-ac4601225088,Pacific Style Spot,female,18 to 24,5 feet to 5-foot-3,XS,preppy,7,7,4,3,
020f223c-c66c-4161-9e96-ac4601225088,Online,other,25 to 34,5 feet to 5-foot-3,S,street wear,2,8,2,3,
5e953967-3f6c-4e73-9e99-ac4601225088,Big Apple Boutique,other,25 to 34,6-foot to 6-foot-3,S,preppy,4,5,3,2,
c810409b-014d-4f7b-9ec8-ac4601225088,Big Apple Boutique,male,45 to 54,5-foot-4 to 5-foot-7,XS,sports wear,5,5,5,10,
74d651c4-0fe6-448a-9f42-ac4601225088,Big Apple Boutique,other,18 to 24,6-foot to 6-foot-3,XL,street wear,6,0,7,1,
fd382663-ed5e-463e-9f8c-ac4601225088,Golden State Boutique,transgender,55 to 64,6-foot-4 +,L,oversized,5,9,6,7,
0faf9ae0-ccea-4c03-9fed-ac4601225088,Big Apple Boutique,male,55 to 64,6-foot to 6-foot-3,L,preppy,4,4,4,0,
55f4a975-0d76-4649-a009-ac4601225088,Pacific Style Spot,other,25 to 34,5-foot-4 to 5-foot-7,S,oversized,3,5,5,3,
f2e4d07e-add8-4795-a0c2-ac4601225088,Online,male,35 to 44,6-foot-4 +,XL,street wear,5,10,9,3,
0b80fbe9-aee2-419c-a16f-ac4601225088,Big Apple Boutique,male,55 to 64,6-foot-4 +,XL,oversized,2,7,2,2,
827858d8-1eff-4fb2-a1c5-ac4601225088,Golden State Boutique,other,18 to 24,5-foot-8 to 5-foot-11,XS,street wear,4,3,2,3,
9ef874a0-00f8-40c8-a1cd-ac4601225088,Golden State Boutique,female,18 to 24,Less than 5 feet,S,sports wear,10,4,2,6,
17a7088e-8027-44a5-a296-ac4601225088,Online,male,55 to 64,6-foot-4 +,M,casual wear,3,3,5,7,
49171f0c-90e8-4d16-a310-ac4601225088,Online,transgender,35 to 44,6-foot-4 +,L,preppy,3,4,7,4,
ca695bf0-0447-4556-a319-ac4601225088,Atlantic Avenue Apparel,male,25 to 34,5-foot-8 to 5-foot-11,S,preppy,7,0,7,6,
0f42461b-851a-4880-a3b7-ac4601225088,Atlantic Avenue Apparel,female,65+,6-foot-4 +,XS,sports wear,5,8,4,3,
68e26fec-bd79-4d18-a3ba-ac4601225088,Online,other,55 to 64,Less than 5 feet,S,casual wear,1,0,1,6,
a0ca251c-f18e-4b83-a3bd-ac4601225088,Pacific Style Spot,other,55 to 64,6-foot to 6-foot-3,XL,sports wear,10,4,2,10,
484e19c1-2252-43a1-a47a-ac4601225088,Golden State Boutique,male,55 to 64,5-foot-4 to 5-foot-7,XL,sports wear,10,10,0,3,
79b08059-21e9-426b-a4e3-ac4601225088,Big Apple Boutique,male,18 to 24,6-foot-4 +,M,preppy,8,9,0,7,
4d120ce3-1697-46ec-a4fe-ac4601225088,Big Apple Boutique,other,45 to 54,5-foot-4 to 5-foot-7,L,casual wear,9,9,5,4,
a1d5d374-929c-4239-a5aa-ac4601225088,Golden State Boutique,other,55 to 64,6-foot to 6-foot-3,L,sports wear,5,0,4,2,
1fc41ad3-3c0b-4e15-a5c9-ac4601225088,Golden State Boutique,male,35 to 44,6-foot to 6-foot-3,XS,sports wear,10,10,6,1,
1c1256c8-ac11-46db-a62d-ac4601225088,Atlantic Avenue Apparel,transgender,18 to 24,Less than 5 feet,XL,casual wear,8,1,9,5,
6e2f3a34-f4b7-4466-a75b-ac4601225088,Pacific Style Spot,female,35 to 44,5-foot-4 to 5-foot-7,L,sports wear,2,2,9,10,
a1c40923-67aa-45b8-a7c8-ac4601225088,Atlantic Avenue Apparel,male,65+,5-foot-4 to 5-foot-7,M,preppy,4,7,3,9,
f68ace88-3b40-4335-a84b-ac4601225088,Atlantic Avenue Apparel,female,35 to 44,5-foot-4 to 5-foot-7,XS,preppy,2,5,5,9,
8f1c1cc0-c8ca-4a4e-a889-ac4601225088,Pacific Style Spot,other,25 to 34,6-foot-4 +,S,casual wear,1,6,2,2,
c645c30d-e58b-4ff3-a93d-ac4601225088,Online,transgender,25 to 34,Less than 5 feet,XS,preppy,10,0,0,9,
17fa146f-1da3-4ca7-a963-ac4601225088,Pacific Style Spot,male,45 to 54,5 feet to 5-foot-3,L,casual wear,8,5,8,1,
dc8b2330-2c6f-4e46-aa1a-ac4601225088,Golden State Boutique,female,25 to 34,6-foot to 6-foot-3,XL,casual wear,2,6,9,3,
1786796d-4ea4-44dc-abaa-ac4601225088,Golden State Boutique,female,65+,6-foot-4 +,S,oversized,10,0,9,3,
a447f638-1cd3-4804-ac04-ac4601225088,Atlantic Avenue Apparel,other,25 to 34,5-foot-4 to 5-foot-7,M,sports wear,3,7,5,10,
ca7f5643-4a16-41e7-ac20-ac4601225088,Online,male,45 to 54,5 feet to 5-foot-3,L,oversized,2,3,7,6,
d99e2acc-a465-4607-ac5f-ac4601225088,Atlantic Avenue Apparel,female,45 to 54,6-foot to 6-foot-3,S,street wear,3,4,5,10,
e9ef9338-d431-42a8-ad3a-ac4601225088,Pacific Style Spot,female,35 to 44,Less than 5 feet,L,sports wear,10,3,6,10,
883343d9-45ab-4085-ae91-ac4601225088,Big Apple Boutique,other,65+,Less than 5 feet,S,street wear,6,2,2,8,
94999b3a-697a-40ba-b01d-ac4601225088,Online,transgender,55 to 64,5 feet to 5-foot-3,XL,street wear,3,8,6,3,
c0752d0f-9088-4ff7-b061-ac4601225088,Big Apple Boutique,transgender,25 to 34,5 feet to 5-foot-3,S,sports wear,3,2,2,3,
c5a40970-f4fb-43c8-b103-ac4601225088,Golden State Boutique,transgender,55 to 64,5-foot-4 to 5-foot-7,XS,street wear,5,2,5,1,
0f19e07d-f34a-42a6-b2d7-ac4601225088,Golden State Boutique,transgender,45 to 54,5 feet to 5-foot-3,XS,preppy,6,6,8,0,
00e83501-6ea6-42ea-b3ba-ac4601225088,Golden State Boutique,other,65+,5-foot-8 to 5-foot-11,S,preppy,7,6,10,3,
f5aec045-9cb9-4a46-b3cb-ac4601225088,Big Apple Boutique,other,55 to 64,5 feet to 5-foot-3,M,preppy,5,6,10,7,
0d7ff721-f044-40d3-b484-ac4601225088,Golden State Boutique,transgender,18 to 24,6-foot to 6-foot-3,L,street wear,2,5,10,3,
52270733-a10c-421d-b48d-ac4601225088,Atlantic Avenue Apparel,transgender,25 to 34,Less than 5 feet,XL,preppy,5,9,0,10,
2e2cd072-40c4-47ee-b501-ac4601225088,Atlantic Avenue Apparel,female,35 to 44,5 feet to 5-foot-3,XS,preppy,4,10,3,9,
a7ae1cdb-2cbc-4834-b505-ac4601225088,Online,other,45 to 54,Less than 5 feet,L,preppy,9,6,4,10,
59af0e50-a2ed-4604-b575-ac4601225088,Online,male,35 to 44,5-foot-4 to 5-foot-7,S,casual wear,6,4,4,3,
488e9975-1d8e-41d4-b741-ac4601225088,Atlantic Avenue Apparel,female,55 to 64,6-foot-4 +,M,street wear,7,2,3,5,
51986456-0693-46b8-b7c3-ac4601225088,Big Apple Boutique,male,25 to 34,6-foot-4 +,L,preppy,1,6,6,2,
e58f74a6-1b36-477a-b7e1-ac4601225088,Atlantic Avenue Apparel,transgender,55 to 64,6-foot-4 +,S,street wear,8,3,2,2,
10eadf37-dd60-4028-b82f-ac4601225088,Online,male,35 to 44,5 feet to 5-foot-3,XS,sports wear,7,0,3,8,
cf958ea2-8376-48a8-b83b-ac4601225088,Big Apple Boutique,other,55 to 64,6-foot-4 +,XL,casual wear,1,7,1,1,
c78e36e6-8c16-4973-b96a-ac4601225088,Big Apple Boutique,male,18 to 24,5-foot-8 to 5-foot-11,M,casual wear,5,6,7,0,
ff82096a-1775-45e9-b9d2-ac4601225088,Golden State Boutique,male,45 to 54,6-foot to 6-foot-3,XS,street wear,1,9,6,6,
a649be5c-4717-445c-bac0-ac4601225088,Atlantic Avenue Apparel,transgender,35 to 44,5-foot-8 to 5-foot-11,L,oversized,9,7,6,8,
230c6106-2a96-49af-bafa-ac4601225088,Big Apple Boutique,male,35 to 44,6-foot-4 +,L,street wear,2,9,9,10,
3eba6788-2995-4627-bb5f-ac4601225088,Pacific Style Spot,female,55 to 64,6-foot to 6-foot-3,S,casual wear,2,5,9,5,
fddacd17-deaa-43c6-bc9c-ac4601225088,Pacific Style Spot,other,65+,5-foot-8 to 5-foot-11,XS,casual wear,7,3,4,5,
5130a640-ae4d-4d5f-bd3e-ac4601225088,Online,other,35 to 44,Less than 5 feet,S,casual wear,10,1,5,2,
0572f0d0-df92-4127-bda8-ac4601225088,Big Apple Boutique,female,65+,5 feet to 5-foot-3,S,street wear,3,1,6,9,
dce61b10-d179-435b-be47-ac4601225088,Online,transgender,35 to 44,5-foot-8 to 5-foot-11,L,casual wear,1,10,5,10,
1a394d1b-4003-4b37-be65-ac4601225088,Online,male,55 to 64,5 feet to 5-foot-3,L,preppy,5,7,0,2,
68fd86bd-16e7-4927-be78-ac4601225088,Atlantic Avenue Apparel,female,18 to 24,5 feet to 5-foot-3,S,oversized,6,3,9,4,
6a486c1d-3cc5-4519-beaf-ac4601225088,Golden State Boutique,other,65+,5 feet to 5-foot-3,XS,preppy,3,8,8,4,
8e9e8ce0-b537-4a3a-bf52-ac4601225088,Atlantic Avenue Apparel,other,65+,Less than 5 feet,L,preppy,2,1,1,9,
ab56556e-84ee-41f6-bfa9-ac4601225088,Big Apple Boutique,other,65+,Less than 5 feet,L,preppy,10,9,6,10,
57bdc18e-04b5-42f6-bfb0-ac4601225088,Atlantic Avenue Apparel,other,25 to 34,Less than 5 feet,L,sports wear,1,9,8,5,
3b9d9a53-2763-4989-bfef-ac4601225088,Pacific Style Spot,transgender,18 to 24,5-foot-8 to 5-foot-11,XS,sports wear,8,3,10,8,
9185138f-92ec-4e24-8087-ac460122508c,Atlantic Avenue Apparel,other,18 to 24,5-foot-8 to 5-foot-11,L,oversized,1,4,0,2,
2ac27b1e-7939-46de-80f5-ac460122508c,Online,male,55 to 64,5-foot-4 to 5-foot-7,XS,casual wear,5,7,3,9,
0ffc8ddd-9cc2-4594-8124-ac460122508c,Big Apple Boutique,transgender,65+,6-foot to 6-foot-3,XS,preppy,8,2,7,6,
34a9e588-d7b2-467b-81df-ac460122508c,Pacific Style Spot,transgender,55 to 64,6-foot-4 +,M,sports wear,4,10,3,0,
d7029efe-6a2d-4c36-81e6-ac460122508c,Golden State Boutique,male,18 to 24,5-foot-8 to 5-foot-11,L,sports wear,4,4,5,8,
8b833662-cfb3-4c72-8209-ac460122508c,Big Apple Boutique,female,55 to 64,6-foot-4 +,M,sports wear,1,2,1,10,
ca3893d8-f37d-45e0-83ed-ac460122508c,Big Apple Boutique,male,25 to 34,6-foot-4 +,XS,street wear,4,2,7,5,
8dbc7fbf-cfb3-4e68-84fc-ac460122508c,Pacific Style Spot,male,65+,Less than 5 feet,M,casual wear,5,9,0,2,
373d119d-af6c-49bc-859a-ac460122508c,Online,female,25 to 34,5-foot-4 to 5-foot-7,M,preppy,10,0,6,9,
